ID,CFR_prediction,gold,rawLevenshteinED,phonemewiseLevenshteinED,featureED,pred_phone_length,gold_phone_length
0,*/a/,/a/,0,0.0,0.0,1,1
1,*/avɑ̃/,/avɑ̃/,0,0.0,0.0,3,3
2,*/avɑ̃se/,/avɑ̃se/,0,0.0,0.0,5,5
3,*/abe/,/abe/,0,0.0,0.0,3,3
4,*/abɛs/,/abɛs/,0,0.0,0.0,4,4
5,*/abat̪ʁ/,/abat̪ʁ/,0,0.0,0.0,5,5
6,*/abevʁe/,/abʁœve/,3,0.5,0.7307692307692307,6,6
7,*/abʁwaje/,/abʁeʒe/,3,0.5,0.8269230769230769,7,6
8,*/avɛm/,/abim/,2,0.5,0.17307692307692307,4,4
9,*/abl/,/abl/,0,0.0,0.0,3,3
10,*/ao/,/avɛk/,3,0.75,1.4615384615384615,2,4
11,*/œj/,/avœɡl/,4,0.8,2.25,2,5
12,*/aɔme/,/abome/,2,0.4,0.7692307692307693,4,5
13,*/aɔʁt̪e/,/avɔʁt̪e/,1,0.16666666666666666,0.6923076923076923,5,6
14,*/asud̪ʁ/,/asud̪ʁ/,0,0.0,0.0,5,5
15,*/a/,/a/,0,0.0,0.0,1,1
16,*/ad̪ɔn̪e/,/ad̪ɔn̪e/,0,0.0,0.0,5,5
17,*/afɛt̪e/,/afɛt̪e/,0,0.0,0.0,5,5
18,*/amɑ̃/,/ɛ̃mɑ̃/,1,0.3333333333333333,0.11538461538461539,3,3
19,*/ɛd̪e/,/ɛd̪e/,0,0.0,0.0,3,3
20,*/ɛz/,/ɛz/,0,0.0,0.0,2,2
21,*/ajɛzɑ̃s/,/ɛzɑ̃s/,2,0.5,0.7692307692307693,6,4
22,*/ajyʒe/,/aʒyʒe/,1,0.2,0.23076923076923078,5,5
23,*/apʁɛ/,/apʁɛ/,0,0.0,0.0,4,4
24,*/aʁjɛʁ/,/aʁjɛʁ/,0,0.0,0.0,5,5
25,*/ase/,/ase/,0,0.0,0.0,3,3
26,*/avɑ̃t̪yʁ/,/avɑ̃t̪yʁ/,0,0.0,0.0,6,6
27,*/avjɛʁ/,/avɛʁ/,1,0.25,0.4423076923076923,5,4
28,*/avwe/,/avwe/,0,0.0,0.0,4,4
29,*/avwe/,/avwe/,0,0.0,0.0,4,4
30,*/et̪e/,/et̪e/,0,0.0,0.0,3,3
31,*/ɑʒ/,/ɑʒ/,0,0.0,0.0,2,2
32,*/ɛʁ/,/ɛʁ/,0,0.0,0.0,2,2
33,*/aɲɛl/,/aɲɛl/,0,0.0,0.0,4,4
34,*/aɲo/,/aɲo/,0,0.0,0.0,3,3
35,*/aɲo/,/aɲo/,0,0.0,0.0,3,3
36,*/ɛʁ/,/ɛʁ/,0,0.0,0.0,2,2
37,*/ɛl/,/ɛl/,0,0.0,0.0,2,2
38,*/alu/,/alu/,0,0.0,0.0,3,3
39,*/aloz/,/aloz/,0,0.0,0.0,4,4
40,*/ob/,/ob/,0,0.0,0.0,2,2
41,*/obiɲi/,/obiɲi/,0,0.0,0.0,5,5
42,*/osi/,/osi/,0,0.0,0.0,3,3
43,*/aliz/,/aliz/,0,0.0,0.0,4,4
44,*/o/,/o/,0,0.0,0.0,1,1
45,*/aj/,/aj/,0,0.0,0.0,2,2
46,*/okyn̪/,/okyn̪/,0,0.0,0.0,4,4
47,*/okœ̃/,/okœ̃/,0,0.0,0.0,3,3
48,*/ot̪ɑ̃/,/ot̪ɑ̃/,0,0.0,0.0,3,3
49,*/ɔt̪ʁ/,/ot̪ʁ/,1,0.3333333333333333,0.038461538461538464,3,3
50,*/ɛʁɛbl/,/eʁabl/,2,0.4,0.11538461538461539,5,5
51,*/ɛzi/,/ɛzi/,0,0.0,0.0,3,3
52,*/ase/,/asje/,1,0.25,0.46153846153846156,3,4
53,*/ɛn̪/,/ɛn̪/,0,0.0,0.0,2,2
54,*/aʃat̪e/,/aʃt̪e/,1,0.25,0.7884615384615384,5,4
55,*/asɛme/,/aseme/,1,0.2,0.038461538461538464,5,5
56,*/akɔlwaʁ/,/akœjiʁ/,4,0.6666666666666666,1.0384615384615385,7,6
57,*/akɔʁd̪e/,/akɔʁd̪e/,0,0.0,0.0,6,6
58,*/ɛʁœʁ/,/ɛɡʁœʁ/,1,0.2,0.4807692307692308,4,5
59,*/ɛʁ/,/ɛɡʁ/,1,0.3333333333333333,0.4807692307692308,2,3
60,*/ɛ/,/ɛ/,0,0.0,0.0,1,1
61,*/ɛsɛl/,/ɛsɛl/,0,0.0,0.0,4,4
62,*/o/,/o/,0,0.0,0.0,1,1
